Run,Map,Algorithm,Rep,Outcome,Duration_s,EagleHP,EagleHPMax,EagleHPLostPct,AgentCount,EnemiesAlive,TotalReplans,TotalRecoveries,TotalShots,TotalCells
279,Alpha32,PIBT,3,EagleDestroyed,24.49,-1,500,0.0,36,36,1741,246,1628,229
280,Alpha32,PIBT,4,EagleDestroyed,24.91,-1,500,0.0,36,36,1943,259,2426,220
281,Alpha32,PIBT,5,EagleDestroyed,25.31,-1,500,0.0,36,36,2037,204,1823,198
282,Alpha32,PIBT,6,EagleDestroyed,24.69,-1,500,0.0,36,36,2134,328,2480,254
283,Alpha32,PIBT_TCP,1,EagleDestroyed,26.01,-1,500,0.0,36,36,1476,62,14747,536
284,Alpha32,PIBT_TCP,2,EagleDestroyed,27.44,-1,500,0.0,36,36,1613,3,16572,516
285,Alpha32,PIBT_TCP,3,EagleDestroyed,27.89,-1,500,0.0,36,36,1607,57,18103,479
286,Alpha32,PIBT_TCP,4,EagleDestroyed,28.07,-1,500,0.0,36,36,1874,70,19688,677
287,Alpha32,PIBT_TCP,5,EagleDestroyed,28.06,-1,500,0.0,36,36,1783,58,9285,467
288,Alpha32,PIBT_TCP,6,EagleDestroyed,27.08,-1,500,0.0,36,36,1823,15,14800,411
289,Mansion,AStar,1,EagleDestroyed,88.06,-1,500,0.0,36,36,3813,36,388,1008
290,Mansion,AStar,2,EagleDestroyed,88.22,-1,500,0.0,36,36,3701,7,409,934
291,Mansion,AStar,3,EagleDestroyed,86.56,-1,500,0.0,36,36,3373,4,406,826
292,Mansion,AStar,4,EagleDestroyed,86.79,-1,500,0.0,36,36,3266,40,512,1027
293,Mansion,AStar,5,EagleDestroyed,85.77,-1,500,0.0,36,36,3714,16,492,748
294,Mansion,AStar,6,EagleDestroyed,85.17,-1,500,0.0,36,36,3680,40,420,876
295,Mansion,PIBT,1,EagleDestroyed,123.73,-1,500,0.0,36,36,4302,142,135,872
296,Mansion,PIBT,2,EagleDestroyed,121.32,-1,500,0.0,36,36,3810,88,100,726
297,Mansion,PIBT,3,EagleDestroyed,118.66,-1,500,0.0,36,36,5137,145,124,1036
298,Mansion,PIBT,4,EagleDestroyed,132.47,-1,500,0.0,36,36,5070,108,112,896
299,Mansion,PIBT,5,EagleDestroyed,128.16,-1,500,0.0,36,36,4890,194,115,995
300,Mansion,PIBT,6,EagleDestroyed,119.34,-1,500,0.0,36,36,4454,115,149,893
301,Mansion,PIBT_TCP,1,Timeout,180.00,205,500,59.0,36,36,3601,22,1520,639
302,Mansion,PIBT_TCP,2,Timeout,180.00,220,500,56.0,36,36,3454,59,1304,1023
303,Mansion,PIBT_TCP,3,Timeout,180.00,232,500,53.6,36,36,3766,52,1567,1023
304,Mansion,PIBT_TCP,4,Timeout,180.00,210,500,58.1,36,36,3616,42,1529,839
305,Mansion,PIBT_TCP,5,Timeout,180.00,254,500,49.3,36,36,3180,45,1321,973
306,Mansion,PIBT_TCP,6,Timeout,180.00,188,500,62.3,36,36,3930,57,1943,922
307,Chantry,AStar,1,EagleDestroyed,88.39,-1,500,0.0,36,36,4692,26,668,1084
308,Chantry,AStar,2,EagleDestroyed,86.88,-1,500,0.0,36,36,4089,31,670,1336
309,Chantry,AStar,3,EagleDestroyed,88.45,-1,500,0.0,36,36,3666,42,818,937
310,Chantry,AStar,4,EagleDestroyed,87.47,-1,500,0.0,36,36,4119,20,412,1255
311,Chantry,AStar,5,EagleDestroyed,86.78,-1,500,0.0,36,36,4362,24,672,1320
312,Chantry,AStar,6,EagleDestroyed,87.89,-1,500,0.0,36,36,4220,33,532,1038
313,Chantry,PIBT,1,EagleDestroyed,101.71,-1,500,0.0,36,36,3388,94,61,1356
314,Chantry,PIBT,2,EagleDestroyed,103.53,-1,500,0.0,36,36,3608,189,124,1156
315,Chantry,PIBT,3,EagleDestroyed,101.89,-1,500,0.0,36,36,3680,138,70,876
316,Chantry,PIBT,4,EagleDestroyed,103.12,-1,500,0.0,36,36,4258,109,101,1221
317,Chantry,PIBT,5,EagleDestroyed,102.54,-1,500,0.0,36,36,4520,194,133,1203
318,Chantry,PIBT,6,EagleDestroyed,106.17,-1,500,0.0,36,36,3846,201,62,1158
319,Chantry,PIBT_TCP,1,Timeout,180.00,163,500,67.4,36,36,4988,16,2175,3174
320,Chantry,PIBT_TCP,2,Timeout,180.00,188,500,62.3,36,36,6681,211,2262,2342
321,Chantry,PIBT_TCP,3,Timeout,180.00,166,500,66.7,36,36,6402,267,1975,3076
322,Chantry,PIBT_TCP,4,Timeout,180.00,156,500,68.8,36,36,5703,187,2087,2251
323,Chantry,PIBT_TCP,5,Timeout,180.00,162,500,67.5,36,36,7407,307,2069,2518
324,Chantry,PIBT_TCP,6,Timeout,180.00,175,500,65.1,36,36,5767,258,2161,2317
325,Gallows,AStar,1,EagleDestroyed,114.75,-1,500,0.0,36,36,5317,42,443,1092
326,Gallows,AStar,2,EagleDestroyed,113.84,-1,500,0.0,36,36,4498,18,340,969
327,Gallows,AStar,3,EagleDestroyed,114.31,-1,500,0.0,36,36,4372,30,329,1135
328,Gallows,AStar,4,EagleDestroyed,116.57,-1,500,0.0,36,36,5618,42,274,817
329,Gallows,AStar,5,EagleDestroyed,115.67,-1,500,0.0,36,36,4482,22,329,997
330,Gallows,AStar,6,EagleDestroyed,115.26,-1,500,0.0,36,36,4929,35,349,1088
331,Gallows,PIBT,1,EagleDestroyed,164.99,-1,500,0.0,36,36,5602,315,78,832
332,Gallows,PIBT,2,EagleDestroyed,170.50,-1,500,0.0,36,36,6777,25,88,1056
333,Gallows,PIBT,3,EagleDestroyed,158.31,-1,500,0.0,36,36,6362,341,57,941
334,Gallows,PIBT,4,EagleDestroyed,159.71,-1,500,0.0,36,36,4941,241,119,1037
335,Gallows,PIBT,5,EagleDestroyed,155.12,-1,500,0.0,36,36,6390,239,85,1020
336,Gallows,PIBT,6,EagleDestroyed,169.87,-1,500,0.0,36,36,7116,316,101,1213
337,Gallows,PIBT_TCP,1,Timeout,180.00,173,500,65.4,36,36,5247,27,1568,776
338,Gallows,PIBT_TCP,2,Timeout,180.00,167,500,66.5,36,36,3812,50,928,942
339,Gallows,PIBT_TCP,3,Timeout,180.00,168,500,66.5,36,36,4720,86,1790,1117
340,Gallows,PIBT_TCP,4,Timeout,180.00,112,500,77.7,36,36,5166,65,1671,1139
341,Gallows,PIBT_TCP,5,Timeout,180.00,160,500,68.0,36,36,5369,62,1512,1095
342,Gallows,PIBT_TCP,6,Timeout,180.00,193,500,61.4,36,36,4901,41,1103,1030
343,Maze128,AStar,1,EagleDestroyed,130.33,-1,500,0.0,36,36,6311,110,2214,1699
344,Maze128,AStar,2,EagleDestroyed,131.66,-1,500,0.0,36,36,6651,91,1530,2534
345,Maze128,AStar,3,EagleDestroyed,130.25,-1,500,0.0,36,36,6207,56,1681,2510
346,Maze128,AStar,4,EagleDestroyed,129.74,-1,500,0.0,36,36,6361,86,1868,2610
347,Maze128,AStar,5,EagleDestroyed,132.41,-1,500,0.0,36,36,6815,112,1546,1899
348,Maze128,AStar,6,EagleDestroyed,129.11,-1,500,0.0,36,36,6467,85,1993,2635
349,Maze128,PIBT,1,EagleDestroyed,145.59,-1,500,0.0,36,36,7095,90,981,2073
350,Maze128,PIBT,2,EagleDestroyed,149.72,-1,500,0.0,36,36,7053,224,1096,2426
351,Maze128,PIBT,3,EagleDestroyed,145.88,-1,500,0.0,36,36,7019,270,855,2353
352,Maze128,PIBT,4,EagleDestroyed,152.15,-1,500,0.0,36,36,7052,262,1174,2138
353,Maze128,PIBT,5,EagleDestroyed,141.43,-1,500,0.0,36,36,7019,268,695,2681
354,Maze128,PIBT,6,EagleDestroyed,143.60,-1,500,0.0,36,36,6834,165,1322,2215
355,Maze128,PIBT_TCP,1,Timeout,180.00,476,500,4.9,36,36,8857,309,7709,3285
356,Maze128,PIBT_TCP,2,Timeout,180.00,475,500,5.0,36,36,9865,220,7454,3740
357,Maze128,PIBT_TCP,3,Timeout,180.00,478,500,4.5,36,36,9208,75,9582,4455
358,Maze128,PIBT_TCP,4,Timeout,180.00,477,500,4.5,36,36,9469,174,8058,3463
359,Maze128,PIBT_TCP,5,Timeout,180.00,475,500,5.1,36,36,9301,196,6335,3621
360,Maze128,PIBT_TCP,6,Timeout,180.00,477,500,4.5,36,36,9262,152,10090,3808
361,Alpha32,AStar,1,EagleDestroyed,24.20,-1,500,0.0,72,72,2213,46,4576,644
362,Alpha32,AStar,2,EagleDestroyed,24.05,-1,500,0.0,72,72,2003,47,4359,525
363,Alpha32,AStar,3,EagleDestroyed,24.60,-1,500,0.0,72,72,2241,87,3583,654
364,Alpha32,AStar,4,EagleDestroyed,24.23,-1,500,0.0,72,72,2253,20,3917,761
365,Alpha32,AStar,5,EagleDestroyed,24.90,-1,500,0.0,72,72,2410,73,4844,656
366,Alpha32,AStar,6,EagleDestroyed,24.07,-1,500,0.0,72,72,2326,102,6503,678
367,Alpha32,PIBT,1,EagleDestroyed,25.19,-1,500,0.0,72,72,3751,601,3079,442
368,Alpha32,PIBT,2,EagleDestroyed,25.39,-1,500,0.0,72,72,4069,597,2143,476
369,Alpha32,PIBT,3,EagleDestroyed,24.46,-1,500,0.0,72,72,3482,417,2537,498
370,Alpha32,PIBT,4,EagleDestroyed,23.19,-1,500,0.0,72,72,4533,582,2134,427
371,Alpha32,PIBT,5,EagleDestroyed,23.17,-1,500,0.0,72,72,4058,934,1957,476
372,Alpha32,PIBT,6,EagleDestroyed,24.66,-1,500,0.0,72,72,3384,1296,1823,553
373,Alpha32,PIBT_TCP,1,EagleDestroyed,26.03,-1,500,0.0,72,72,3513,152,17241,1019
374,Alpha32,PIBT_TCP,2,EagleDestroyed,26.79,-1,500,0.0,72,72,3627,46,15346,1049
375,Alpha32,PIBT_TCP,3,EagleDestroyed,25.74,-1,500,0.0,72,72,3553,250,17715,1218
376,Alpha32,PIBT_TCP,4,EagleDestroyed,26.01,-1,500,0.0,72,72,3265,93,18938,948
377,Alpha32,PIBT_TCP,5,EagleDestroyed,26.35,-1,500,0.0,72,72,3607,92,11344,1065
378,Alpha32,PIBT_TCP,6,EagleDestroyed,26.93,-1,500,0.0,72,72,3505,114,15899,1091
379,Mansion,AStar,1,EagleDestroyed,84.50,-1,500,0.0,72,72,7001,68,582,1476
380,Mansion,AStar,2,EagleDestroyed,83.35,-1,500,0.0,72,72,6902,65,379,1497
381,Mansion,AStar,3,EagleDestroyed,82.42,-1,500,0.0,72,72,8224,65,488,2230
382,Mansion,AStar,4,EagleDestroyed,83.75,-1,500,0.0,72,72,7644,55,419,1797
383,Mansion,AStar,5,EagleDestroyed,81.91,-1,500,0.0,72,72,7179,88,456,1955
384,Mansion,AStar,6,EagleDestroyed,83.44,-1,500,0.0,72,72,7662,64,395,2264
385,Mansion,PIBT,1,EagleDestroyed,118.47,-1,500,0.0,72,72,10337,494,110,1675
386,Mansion,PIBT,2,EagleDestroyed,119.68,-1,500,0.0,72,72,10073,495,131,2148
387,Mansion,PIBT,3,EagleDestroyed,122.35,-1,500,0.0,72,72,9510,267,146,1618
388,Mansion,PIBT,4,EagleDestroyed,116.85,-1,500,0.0,72,72,5439,568,127,2061
389,Mansion,PIBT,5,EagleDestroyed,115.92,-1,500,0.0,72,72,9643,258,133,1642
390,Mansion,PIBT,6,EagleDestroyed,120.11,-1,500,0.0,72,72,12275,164,113,2075
391,Mansion,PIBT_TCP,1,Timeout,180.00,99,500,80.1,72,72,7390,153,1742,1990
392,Mansion,PIBT_TCP,2,Timeout,180.00,120,500,76.0,72,72,7300,96,1217,1858
393,Mansion,PIBT_TCP,3,Timeout,180.00,182,500,63.6,72,72,6169,113,1952,1489
394,Mansion,PIBT_TCP,4,Timeout,180.00,161,500,67.8,72,72,7735,185,1325,1758
395,Mansion,PIBT_TCP,5,Timeout,180.00,148,500,70.4,72,72,8035,34,1935,2021
396,Mansion,PIBT_TCP,6,Timeout,180.00,156,500,68.8,72,72,7983,198,1337,2103
397,Chantry,AStar,1,EagleDestroyed,83.87,-1,500,0.0,72,72,8580,113,881,2709
398,Chantry,AStar,2,EagleDestroyed,83.00,-1,500,0.0,72,72,7666,41,756,1897
399,Chantry,AStar,3,EagleDestroyed,84.58,-1,500,0.0,72,72,8898,163,569,2386
400,Chantry,AStar,4,EagleDestroyed,85.36,-1,500,0.0,72,72,9460,55,786,2742
401,Chantry,AStar,5,EagleDestroyed,84.23,-1,500,0.0,72,72,9003,70,314,2430
402,Chantry,AStar,6,EagleDestroyed,83.40,-1,500,0.0,72,72,8460,57,599,2270
403,Chantry,PIBT,1,EagleDestroyed,103.89,-1,500,0.0,72,72,5199,111,119,3099
404,Chantry,PIBT,2,EagleDestroyed,97.32,-1,500,0.0,72,72,9002,446,78,2935
405,Chantry,PIBT,3,EagleDestroyed,103.86,-1,500,0.0,72,72,8257,442,93,1934
406,Chantry,PIBT,4,EagleDestroyed,98.17,-1,500,0.0,72,72,7932,472,129,2153
407,Chantry,PIBT,5,EagleDestroyed,94.00,-1,500,0.0,72,72,10979,445,60,2231
408,Chantry,PIBT,6,EagleDestroyed,96.51,-1,500,0.0,72,72,6876,703,93,2081
409,Chantry,PIBT_TCP,1,Timeout,180.00,117,500,76.5,72,72,12897,278,2206,6152
410,Chantry,PIBT_TCP,2,Timeout,180.00,103,500,79.4,72,72,13767,804,1714,5040
411,Chantry,PIBT_TCP,3,Timeout,180.00,123,500,75.4,72,72,12215,586,1870,4978
412,Chantry,PIBT_TCP,4,Timeout,180.00,126,500,74.9,72,72,11871,440,2826,5214
413,Chantry,PIBT_TCP,5,Timeout,180.00,138,500,72.5,72,72,15071,686,2532,5689
414,Chantry,PIBT_TCP,6,Timeout,180.00,69,500,86.2,72,72,10681,728,2030,5387
415,Gallows,AStar,1,EagleDestroyed,109.86,-1,500,0.0,72,72,10048,99,385,2130
416,Gallows,AStar,2,EagleDestroyed,109.56,-1,500,0.0,72,72,9719,117,333,2057
417,Gallows,AStar,3,EagleDestroyed,110.65,-1,500,0.0,72,72,10078,116,378,2107
418,Gallows,AStar,4,EagleDestroyed,111.34,-1,500,0.0,72,72,10165,79,345,1663
419,Gallows,AStar,5,EagleDestroyed,108.63,-1,500,0.0,72,72,9542,79,398,2016
420,Gallows,AStar,6,EagleDestroyed,112.23,-1,500,0.0,72,72,10938,39,297,2653
421,Gallows,PIBT,1,EagleDestroyed,159.05,-1,500,0.0,72,72,11487,830,109,1531
422,Gallows,PIBT,2,EagleDestroyed,155.59,-1,500,0.0,72,72,13140,523,89,2287
423,Gallows,PIBT,3,EagleDestroyed,151.75,-1,500,0.0,72,72,12880,801,98,1921
424,Gallows,PIBT,4,EagleDestroyed,153.25,-1,500,0.0,72,72,14774,843,81,2007
425,Gallows,PIBT,5,EagleDestroyed,157.97,-1,500,0.0,72,72,12901,606,75,2507
426,Gallows,PIBT,6,EagleDestroyed,161.03,-1,500,0.0,72,72,11815,573,93,2374
427,Gallows,PIBT_TCP,1,Timeout,180.00,61,500,87.8,72,72,10394,131,1326,2229
428,Gallows,PIBT_TCP,2,Timeout,180.00,106,500,78.8,72,72,10750,160,1701,1909
429,Gallows,PIBT_TCP,3,Timeout,180.00,127,500,74.5,72,72,9759,157,1296,2028
430,Gallows,PIBT_TCP,4,Timeout,180.00,72,500,85.5,72,72,7914,197,2148,2021
431,Gallows,PIBT_TCP,5,Timeout,180.00,87,500,82.5,72,72,11271,144,1110,2431
432,Gallows,PIBT_TCP,6,Timeout,180.00,83,500,83.5,72,72,10402,147,1292,2009
433,Maze128,AStar,1,Timeout,180.00,465,500,7.0,72,72,13552,270,1438,4922
434,Maze128,AStar,2,Timeout,180.00,465,500,6.9,72,72,13471,260,2335,4721
435,Maze128,AStar,3,Timeout,180.00,464,500,7.2,72,72,12961,162,2224,5105
436,Maze128,AStar,4,Timeout,180.00,470,500,6.0,72,72,14274,310,1871,4359
437,Maze128,AStar,5,Timeout,180.00,467,500,6.7,72,72,14702,232,1630,4456
438,Maze128,AStar,6,Timeout,180.00,468,500,6.5,72,72,14233,293,1717,5190
439,Maze128,PIBT,1,Timeout,180.00,470,500,6.0,72,72,15964,886,1094,5251
440,Maze128,PIBT,2,Timeout,180.00,463,500,7.3,72,72,14709,1027,914,4797
441,Maze128,PIBT,3,Timeout,180.00,464,500,7.2,72,72,15055,478,1267,4374
442,Maze128,PIBT,4,Timeout,180.00,467,500,6.5,72,72,14810,283,1404,4466
443,Maze128,PIBT,5,Timeout,180.00,466,500,6.8,72,72,15023,269,963,4839
444,Maze128,PIBT,6,Timeout,180.00,472,500,5.7,72,72,14624,674,697,5026
445,Maze128,PIBT_TCP,1,Timeout,180.00,469,500,6.2,72,72,20435,869,7844,6398
446,Maze128,PIBT_TCP,2,Timeout,180.00,468,500,6.4,72,72,18886,780,3615,7740
447,Maze128,PIBT_TCP,3,Timeout,180.00,463,500,7.5,72,72,19833,277,12176,9521
448,Maze128,PIBT_TCP,4,Timeout,180.00,465,500,7.0,72,72,20362,248,10621,7505
449,Maze128,PIBT_TCP,5,Timeout,180.00,466,500,6.8,72,72,19409,560,8286,7403
450,Maze128,PIBT_TCP,6,Timeout,180.00,468,500,6.5,72,72,21035,446,8423,7757
